antecedent,consequent,confidence,lift,support
"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],0.8912721893491125,2.2916822119581846,0.19699198953735492
['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",0.8878441907320349,3.2462300745414567,0.21611901258786986
"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],0.8798565451285116,2.26232975475036,0.240640837011607
"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']","['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']",0.8764792899408284,2.8624793468062184,0.1937224129475233
"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07']",['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],0.8755395683453238,2.2512297350014063,0.1989537354912539
['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023'],['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],0.8729885057471264,2.244670319317012,0.2483243419977113
"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']","['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",0.871900826446281,3.51113716614345,0.13797613209089424
"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']","['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",0.8667355371900827,3.601780761543299,0.13715873794343633
"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07']","['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",0.8525179856115108,3.433082631985261,0.1937224129475233
['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023'],"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']",0.8459770114942529,2.762862455584808,0.240640837011607
